Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,World Development Indicators,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025/1/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025/1/28,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Country Code,,所有的国家名称,
Iraq,IRQ,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.67991997,15.67991997,18.41674938,2.511837166,15.15152827,22.67203702,12.55910407,24.68330854,3.856279683,3.856279683,1.398550384,1.398550384,1.518980919,1.518980919,1.518980919,1.518980919,1.518361303,9.018689748,7.70782194,7.248564115,6.808439483,7.099515685,3.950620015,8.816863329,7.793545223,3.444004694,5.453314809,10.29157348,7.026519353,9.174079713,5.052287565,5.226043383,5.252701866,,IRQ,6.983948531,GTM,22.43495767
Iceland,ISL,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.081120627,6.112956811,6.831838605,6.413483638,4.955564615,5.275207014,5.532864097,9.888788326,10.08088109,10.83150463,11.09343345,11.42267059,12.59012809,14.55389604,16.98526355,14.18042484,16.56649065,16.56738998,16.56738998,16.56738998,16.56738998,14.50820185,14.50820185,14.50820185,14.50820185,11.26913473,11.51553185,2.28603149,12.62117193,17.45520918,11.78369196,13.89502293,13.89505827,,ISL,12.51656333,LSO,0
Israel,ISR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83047879,41.89995228,43.96574691,44.50874742,43.29899924,45.04341261,47.20723122,48.47353814,50.64672526,52.41829051,57.65880615,49.68640834,49.25904404,50.27228064,53.95334801,54.4424147,57.78255245,59.19658174,59.48152362,60.9530933,61.97084492,37.43876729,42.69778571,40.51634986,42.11682351,39.23002644,39.00384186,39.75680498,40.65937621,46.55104881,48.7467077,49.0700324,49.0700324,,ISR,48.84836869,SYR,21.60504417
Italy,ITA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.49934985,41.13625051,41.96825472,41.07962601,40.98199084,37.24401455,37.44864553,37.9783041,36.42937463,36.53206634,36.92966268,36.26353606,36.08841553,35.85859582,35.46505566,36.15417165,36.90488983,36.44468486,37.84189734,39.0693727,41.1063711,40.68536571,41.63580428,42.21540248,41.92886452,42.09448719,41.97774436,42.69377198,42.00852591,41.62882924,42.35486534,40.61473065,41.91475886,,ITA,39.18945516,GUY,0
Jamaica,JAM,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.86118976,27.83093187,24.09919697,22.68687567,20.99314061,1.940012698,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,,JAM,18.26380472,KGZ,5.780873419
Jordan,JOR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.84627711,20.92820923,19.90199812,17.21439215,20.20244512,20.27533596,19.56943603,22.03912946,25.39370127,24.48607011,22.40048103,21.91499044,21.95618727,21.25278971,21.38135804,22.14818475,21.30560823,23.11097393,24.3397368,24.91427558,23.9573623,24.9221351,24.44089179,26.38197415,25.74201207,24.29001467,21.83347448,23.29988815,23.14538067,22.86441988,17.78577763,18.69018196,20.05768316,,JOR,22.55523792,LAO,6.492509544
Japan,JPN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.87281796,50.56905231,49.32863465,48.79780386,47.18383846,48.60290854,49.63444899,50.01585474,49.50378677,49.77788083,50.90102352,50.11958827,52.00546011,53.05843109,53.38732561,53.9407582,54.8345713,55.40233271,53.79648629,51.7148808,53.69520773,54.47823143,55.00502464,55.33723122,56.20870313,56.77074156,56.57023167,56.90587723,57.22050598,56.06382405,54.67199255,54.67199255,54.67199255,,JPN,53.31555629,MWI,9.742066988
Kazakhstan,KAZ,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.24147905,11.24147905,11.24147905,11.24147905,11.04967457,11.84187087,8.191505762,5.807987608,5.633204651,4.529915861,5.128665319,5.917816405,7.036810021,7.881129294,6.643989218,6.862083231,6.496028882,6.838756635,12.37944147,11.50096476,12.74748876,12.9248301,14.00812196,16.48198666,16.59071655,14.18167779,12.49720964,13.79682869,14.12853248,15.90422192,16.8165332,16.88778528,17.5208022,,KAZ,10.97333034,NGA,32.95698166
Kenya,KEN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95454817,18.83691934,18.83614089,17.83819629,18.5786802,17.83996502,13.33333333,18.10374442,17.78644271,9.90400613,9.503360272,10.78189786,10.54455768,11.27439006,11.78447356,9.644881735,9.358927888,8.473931677,7.930789189,12.62298055,10.7886644,10.78545129,13.05239617,12.47066301,13.37030993,14.88164526,14.8053938,14.63918121,14.59526283,14.71366089,15.4904113,15.05268553,15.05268553,,KEN,13.00568184,TUN,19.7203223
Kyrgyz Republic,KGZ,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.34749719,20.34749719,22.4803995,20.28213162,14.94788844,14.96369139,13.85106125,5.485328482,5.918747315,5.886582344,5.918747318,5.918747332,5.704301274,4.916330206,7.779503972,5.963782947,6.638479832,8.897528192,6.133416051,4.364653906,3.445839895,3.714878072,6.743106789,6.606460163,4.133585692,2.956733328,2.71012584,2.778076569,2.3733084,2.2390563,2.120978322,2.266792368,2.267597161,,KGZ,5.780873419,YEM,4.35161415
Cambodia,KHM,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.086228494,1.086228494,1.086228494,1.086228494,1.086228494,0.317972067,0.317972067,0.438766501,0.24876127,0.24876127,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,0.259529189,,KHM,0.297504586,ASM,0
Kiribati,KIR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIR,0,MOZ,10.88422186
St. Kitts and Nevis,KNA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KNA,0,SRB,23.91133192
"Korea, Rep.",KOR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.61497704,40.49876698,39.79504697,41.73769616,43.87874767,47.11914154,47.84175965,48.13902633,46.97198599,49.46425994,52.50037598,51.86782775,53.38951574,54.02804326,54.80083746,54.14475388,55.11759292,55.12790095,52.91692266,55.31383349,61.22562222,58.39148821,59.38036225,60.06219889,59.78441311,60.34882088,59.83849225,61.46778658,62.12938585,61.46520119,62.91892806,64.14120554,65.56771813,,KOR,55.83945339,UZB,19.44975259
Kuwait,KWT,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.893015884,5.552749036,9.007207296,10.25970767,8.799311519,8.792557336,7.312155354,5.777610004,6.65697359,5.894264066,6.973618068,7.999422892,17.38173817,18.89973381,19.18805121,19.28896081,20.56451738,22.23812146,24.16992015,18.09061056,15.32619711,21.23429898,28.57492527,28.45148832,25.88091052,27.69154747,30.88318696,35.95802188,36.25421967,28.46314099,31.92041909,31.9204191,31.92041906,,KWT,20.43126761,VGB,0
Latin America & Caribbean (excluding high income),LAC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAC,0,BEN,0
Lao PDR,LAO,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27348554,8.27348554,8.27348554,8.27348554,8.27348554,8.27348554,8.27348554,8.27348554,8.27348554,8.27348554,10.25252914,10.25252914,10.25252914,10.25252914,10.25252914,10.25252914,10.25252914,10.25252914,3.774775246,3.774775246,3.774775246,3.774775246,3.774775245,3.774775246,3.774775245,3.774775246,3.774775492,3.774775492,3.774775492,3.774775492,3.774775492,3.774775492,3.774775492,,LAO,6.492509544,ETH,10.94318916
Lebanon,LBN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.82864129,10.82864129,10.82864129,10.82864129,10.82864129,10.82864129,10.82864129,10.82864129,10.82864129,10.82864129,10.82864129,10.82864129,10.82864129,19.94960076,19.94960076,19.94960076,19.94960076,19.94960076,19.94960076,19.94960076,19.94960076,19.94960076,19.94960076,8.802643761,9.369615812,9.913078801,9.370728391,10.03833088,11.68950965,11.59048871,14.56154636,14.56154636,14.56154636,,LBN,14.18664877,GUM,0
Liberia,LBR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBR,0,KWT,20.43126761
Libya,LBY,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,16.05584643,,,LBY,16.05584643,LUX,17.66953006
St. Lucia,LCA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.376474881,5.376474881,5.173886516,10.62801932,9.431524548,8.474576271,9.049773756,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,7.829181495,,LCA,7.948779084,MDA,11.50634921
Latin America & Caribbean,LCN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LCN,0,MRT,0
Least developed countries: UN classification,LDC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDC,0,GIB,0
Low income,LIC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIC,0,MUS,4.25176892
Liechtenstein,LIE,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIE,0,SLV,18.6912009
Sri Lanka,LKA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.202841764,8.534825983,9.897787093,10.54582061,9.131639749,10.04309516,8.390749728,10.5372571,12.36974896,12.93827498,9.439960838,10.49214365,10.49214365,10.49214365,19.5372151,19.5372151,17.5931713,7.643653207,12.10915171,7.275907583,9.755584541,5.737667423,5.531871548,8.755376379,7.397467679,8.869595897,8.360287088,7.269762428,7.894385658,8.596050548,9.021532574,9.021532575,9.021532574,,LKA,10.11227994,DOM,0
Lower middle income,LMC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMC,0,ERI,9.652349177
Low & middle income,LMY,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMY,0,SUR,12.03139866
Lesotho,LSO,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSO,0,TTO,36.07424335
Late-demographic dividend,LTE,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,0,URY,15.16595004
Lithuania,LTU,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.96425279,20.96425279,20.96425279,17.29053133,16.91444018,18.78541575,16.80046075,16.63455532,16.73033224,17.52759024,15.1532237,18.18721345,17.83405398,18.12825968,18.13671871,16.41169016,18.53647364,20.22920533,23.91822818,16.10533962,22.80727751,23.29261904,19.4589231,17.83694897,20.83611407,23.61568483,20.16060375,22.14683845,23.01190586,24.6754843,29.05860223,30.91366681,35.67888943,,LTU,20.67333653,KHM,0.297504586
Luxembourg,LUX,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1269212,16.90858728,19.21301106,18.41613432,18.5709683,14.58282279,19.49495484,19.16490204,18.43850625,18.59409435,17.75800809,15.76417034,16.23283926,14.95679296,14.54055123,15.85787292,15.04244982,13.78030668,8.636560758,7.106392153,7.583581834,7.127180348,22.41379427,23.94881199,22.45674436,23.66650969,20.4078952,21.76689453,21.1274398,22.07239584,23.63016206,24.08541939,23.60734967,,LUX,17.66953006,MNP,0
Latvia,LVA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.12194762,27.30951708,23.22494271,24.10903512,20.76631739,20.86886439,16.56238346,14.81712079,11.36905622,10.74641182,11.68030317,12.33115653,11.40793261,13.47300165,13.98424869,14.64771609,14.58901479,15.80026273,20.69584317,20.77302514,16.61445223,16.89911208,16.59030723,16.73862086,17.72765965,18.87331576,18.52874954,19.0063306,20.21688156,19.74060266,24.31097982,18.87303295,20.92940123,,LVA,16.88145189,RWA,7.456719785
"Macao SAR, China",MAC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.560582693,4.371688001,3.926589372,3.87963475,4.133055158,5.618663046,5.940966929,5.213405118,5.372052488,6.277223567,3.897343057,2.384083286,2.496455442,2.08676666,2.086766666,2.036729411,2.086766638,2.086766652,2.033703646,2.086766695,2.086766658,2.086766658,2.086766658,2.086766658,2.086766658,4.746857825,4.746857825,4.746857825,4.746857825,5.149810017,11.31702409,6.063167408,7.959664786,,MAC,3.991325702,TJK,2.700698345
St. Martin (French part),MAF,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAF,0,FJI,7.346129637
Morocco,MAR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.76930061,21.0419681,22.47326278,19.03536796,23.01292527,22.51716247,23.58459905,24.9541535,22.92604196,23.72076368,19.51277757,20.88142853,21.26569209,23.2981563,22.79803035,22.0953128,21.67348131,26.38932709,28.73164425,21.60969771,28.06969722,28.04990145,6.740213778,7.042625487,7.873748942,30.40001292,32.65777144,10.57062238,25.39240637,40.87039289,11.97273607,28.26956979,28.26956979,,MAR,22.59139526,GNB,0
Monaco,MCO,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCO,0,MNE,15.86279756
Moldova,MDA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.15884875,14.15884875,12.57771714,5.497875543,5.497875629,5.497875647,6.848219387,6.602085019,6.917178874,6.917178941,6.874293195,6.803029138,7.210626612,7.281157514,6.895691666,6.887593924,7.72970992,7.824667538,9.840840367,8.678020939,8.910277314,8.959298292,12.28057338,14.46452071,18.75946888,16.33495329,19.46439464,17.72745526,17.60199625,22.94700638,24.33447273,18.73601058,18.85765496,,MDA,11.50634921,PSE,6.831732452
Madagascar,MDG,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.141075478,6.141075478,6.141075478,6.141075478,6.141075478,6.141075478,6.141075478,6.141075478,6.141075478,6.41253738,2.873923432,2.873923431,3.108142874,2.704922548,2.69665558,2.61307668,3.284725318,3.284725318,3.284725318,3.284725318,3.284725318,3.284725318,3.284725318,1.348455738,1.254432164,1.169912847,0.974208734,1.256179174,1.176826318,0.999926206,1.104894116,1.044770283,1.044770283,,MDG,3.046759048,VUT,0
Maldives,MDV,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324634,2.633324632,2.633324631,2.633324631,2.633324631,2.633324631,2.633324631,2.633324631,2.633324631,2.633324631,,MDV,2.633324633,BIH,19.5032209
Middle East & North Africa,MEA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEA,0,DMA,0
Mexico,MEX,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.09677292,42.15216899,42.41790209,40.52786899,36.91168511,39.00937931,40.22108207,41.23451502,41.79024394,41.88850824,42.56244716,43.0866097,42.55627659,43.49842515,39.43110657,39.67198079,39.5423742,38.45293802,37.42069167,35.76135855,36.89433099,38.64534915,40.15262783,40.79389021,41.52183483,41.01637258,43.24444094,44.44123127,44.87044765,45.59609389,45.79387042,42.52690159,42.36614849,,MEX,41.06562627,MDG,3.046759048
Marshall Islands,MHL,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHL,0,NIC,9.713793244
Middle income,MIC,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIC,0,SDN,0
North Macedonia,MKD,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58947789,20.69749227,23.78991678,19.01447543,26.04885101,23.67369035,26.10175118,17.82262892,17.20640873,16.28994968,14.54856445,15.31019501,7.951904618,13.77622654,14.69253287,14.084518,14.09084403,12.66670787,13.68770711,14.5999747,19.49939929,15.48140585,23.5183325,15.3482857,23.02753405,29.60979691,31.64400343,31.97583636,33.73086952,33.17899779,32.62180587,32.90720496,32.90720161,,MKD,21.31045272,VCT,0
Mali,MLI,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLI,0,TCD,0
Malta,MLT,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.66256126,24.27842968,24.60026843,24.2317042,28.79885873,34.2625174,37.67156529,37.54930809,39.35293792,35.56937717,44.81281596,37.47291522,35.1726798,40.83971785,40.98126321,35.30033075,41.95445118,45.08372027,44.92439826,16.63435769,19.16447474,8.527443106,5.365085928,5.699012537,17.56946868,37.98840464,36.99209089,42.71688852,27.83794527,12.20124571,31.80266088,33.341635,39.09232554,,MLT,31.54068608,BHR,19.55075831
Myanmar,MMR,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,11.0983362,27.60091125,15.61068942,11.65960129,4.505062457,24.23416488,23.62495741,40.43923132,76.63012428,73.25053876,77.36782208,78.62162731,92.57909694,92.57909694,,MMR,28.14745874,IRQ,6.983948531
Middle East & North Africa (excluding high income),MNA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNA,0,BFA,0
Montenegro,MNE,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,16.25737169,13.98689508,18.8508173,15.87800793,16.06418976,14.85823911,14.85823761,14.85823873,14.85823702,14.85823714,14.85823708,14.85823667,14.85823714,,MNE,15.86279756,BGD,14.27441914
Mongolia,MNG,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.417678062,2.111030762,2.557477877,1.14454953,2.377751349,2.802944248,6.229006075,4.078703131,4.009683702,3.621949709,2.527995869,2.878635055,5.14029424,4.393557238,2.576685187,5.244413689,5.759201486,4.206632951,5.313303278,4.147139814,2.050070248,6.15406505,4.874443579,4.972387755,6.566182509,3.03407905,3.305909654,4.277256062,4.279380222,3.909169287,4.300779244,4.300745913,4.300745913,,MNG,4.194245224,BLZ,18.45981617
Northern Mariana Islands,MNP,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MNP,0,BTN,0
Mozambique,MOZ,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.12618714,11.12618714,11.12618725,11.12618772,11.12618745,10.79256449,10.98249104,10.55022325,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,10.8876387,,MOZ,10.88422186,CRI,18.22781513
Mauritania,MRT,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRT,0,FRO,0
Mauritius,MUS,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.060278483,9.454064316,6.993898638,7.114080094,7.478692106,8.278652902,7.568743341,3.545420752,3.497078692,3.261261803,2.995524034,2.636393777,2.673987536,2.657545111,3.401355649,3.320131027,2.675146049,2.975662285,3.167531352,3.257052586,2.673583687,4.808685291,4.256129131,4.641638225,4.974724807,4.994814256,5.235526529,4.586782467,4.511361866,4.68356236,4.058016546,5.243147254,5.243147256,,MUS,4.25176892,GMB,3.435418421
Malawi,MWI,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.00322696,10.53551913,10.65517241,22.82578103,28.21384079,22.71650083,23.42764462,17.82980391,20.09193236,8.373563705,9.438138987,9.236899824,8.080315696,5.418099503,4.506921053,6.144533958,11.16409889,5.391580619,11.40671694,12.51441538,11.34466137,11.34466137,11.34466137,11.06802777,3.936580896,3.936580897,3.936580896,3.943389579,3.015080685,3.673249006,3.673820578,3.673820578,3.673820578,,MWI,9.742066988,GNQ,0
